id,topic_id,sort,is_subject,content_ar,content_fa
8864,3257,11,1,فَمَنْ ذَا بَعْدَ إِبْلِیسَ یَسْلَمُ عَلَى اللَّهِ بِمِثْلِ مَعْصِیَتِهِ کلَّا مَا کانَ اللَّهُ سُبْحَانَهُ لِیُدْخِلَ الْجَنَّةَ بَشَراً بِأَمْرٍ أَخْرَجَ بِهِ مِنْهَا مَلَکاً إِنَّ حُکمَهُ فِی أَهْلِ السَّمَاءِ وَ أَهْلِ الْأَرْضِ لَوَاحِدٌ وَ مَا بَیْنَ اللَّهِ وَ بَیْنَ أَحَدٍ مِنْ خَلْقِهِ هَوَادَةٌ فِی إِبَاحَةِ حِمًى حَرَّمَهُ عَلَى الْعَالَمِینَ.,کیست که بعد از شیطان، مانند معصیت شیطان را مرتکب شود و در پیشگاه خداوند سالم بماند؟! نه، هرگز خداوند سبحان بشری را به بهشت داخل نمی کند با داشتن گناهی که ملکی (شیطان) را به همان جهت از بهشت بیرون کرد. \nقطعی است که حکم خداوندی درباره اهل آسمان و زمین یکسان است و میان خداوند و هیج یک از مخلوقاتش رخصت و محبتی برای تجویز ورود به منطقه ای که آن را برای جهانیان تحریم فرموده، نیست.\n
8865,3257,12,2,التحذیر من الشیطان,برحذر داشتن اولاد آدم (علیه السلام) از شیطان
8866,3257,13,1,فَاحْذَرُوا عِبَادَ اللَّهِ عَدُوَّ اللَّهِ أَنْ یُعْدِیَکمْ بِدَائِهِ وَ أَنْ یَسْتَفِزَّکمْ بِنِدَائِهِ وَ أَنْ یُجْلِبَ عَلَیْکمْ بِخَیْلِهِ وَ رَجِلِهِ., بترسید ای بندگان خدا از دشمن خدا از این که بیماری خود را به شما سرایت دهد. \nو از این که با بانگ خویش شما را منحرف بسازد و سواران و پیاده های خود را به سوی شما تحریک نماید. \n
8867,3257,14,1,فَلَعَمْرِی لَقَدْ فَوَّقَ لَکمْ سَهْمَ الْوَعِیدِ وَ أَغْرَقَ إِلَیْکمْ بِالنَّزْعِ الشَّدِیدِ وَ رَمَاکمْ مِنْ مَکانٍ قَرِیبٍ فَقَالَ رَبِّ بِما أَغْوَیْتَنِی لَأُزَیِّنَنَّ لَهُمْ فِی الْأَرْضِ وَ لَأُغْوِیَنَّهُمْ أَجْمَعِینَ قَذْفاً بِغَیْبٍ بَعِیدٍ وَ رَجْماً بِظَنٍّ غَیْرِ مُصِیبٍ صَدَّقَهُ بِهِ أَبْنَاءُ الْحَمِیَّةِ وَ إِخْوَانُ الْعَصَبِیَّةِ وَ فُرْسَانُ الْکبْرِ وَ الْجَاهِلِیَّةِ .,سوگند به جانم، شیطان تیر تهدید را به طرف شما راست کرده و آن را برای شما سخت کشیده و از فاصله نزدیک به شما تیراندازی نموده است. \nاوست که گفته است:\n (پروردگار من، به این سبب که تو مرا اغوا کردی (فریب دادی!!!) من هم در روی زمین برای فرزندان آدم (گناهان را) می آرایم و همه آنان را فریب می دهم) (این نابکار در اسناد اغوا به خدا) دور از واقع را به خدا نسبت داد و با پنداری خلاف حقیقت تیر به خلاء انداخت. \nشیطان را در این نابکاری، مردم رشک و حسد و دمسازان تعصب و سواران کبر و جاهلیت تصدیق نمودند. \n
8868,3257,15,1,حَتَّى إِذَا انْقَادَتْ لَهُ الْجَامِحَةُ مِنْکمْ وَ اسْتَحْکمَتِ الطَّمَاعِیَّةُ مِنْهُ فِیکمْ فَنَجَمَتِ الْحَالُ مِنَ السِّرِّ الْخَفِیِّ إِلَى الْأَمْرِ الْجَلِیِّ اسْتَفْحَلَ سُلْطَانُهُ عَلَیْکمْ وَ دَلَفَ بِجُنُودِهِ نَحْوَکمْ فَأَقْحَمُوکمْ وَلَجَاتِ الذُّلِّ وَ أَحَلُّوکمْ وَرَطَاتِ الْقَتْلِ وَ أَوْطَئُوکمْ إِثْخَانَ الْجِرَاحَةِ طَعْناً فِی عُیُونِکمْ وَ حَزّاً فِی حُلُوقِکمْ وَ دَقّاً لِمَنَاخِرِکمْ وَ قَصْداً لِمَقَاتِلِکمْ وَ سَوْقاً بِخَزَائِمِ الْقَهْرِ إِلَى النَّارِ الْمُعَدَّةِ لَکمْ .,تا آنگاه که مردمی از شما که گریزان از شیطان بودند، گردن به فریبکاری او نهادند و طمعی که برای جلب شما داشت محکم گشت. \nبا دگرگونی حال، رازهای پنهان در صحنه آشکار زندگی سر برآورد و او سلطه خود را بر شما مستولی ساخت و با لشکریانش با سرعت به سوی شما تاختن آورد، در نتیجه شما را در مغاره های ذلت و پستی فرود آوردند و در هلاکت گاههای نابودی وارد کردند، با نیزه ها که در چشمهایتان فرو کردند، با جراحتهای شدید که بر شما وارد نمودند و بریدن گلوها و در هم کوفتن سوراخ های بینی شما و کشاندن شما به کشتارگاه های شما و با راندن شما با مهارهای وصل شده به بینی هایتان به سوی آتشی که برای شما آماده شده است. \n
8869,3257,16,1,فَأَصْبَحَ أَعْظَمَ فِی دِینِکمْ حَرْجاً وَ أَوْرَى فِی دُنْیَاکمْ قَدْحاً مِنَ الَّذِینَ أَصْبَحْتُمْ لَهُمْ مُنَاصِبِینَ وَ عَلَیْهِمْ مُتَأَلِّبِینَ فَاجْعَلُوا عَلَیْهِ حَدَّکمْ وَ لَهُ جِدَّکمْ فَلَعَمْرُ اللَّهِ لَقَدْ فَخَرَ عَلَى أَصْلِکمْ وَ وَقَعَ فِی حَسَبِکمْ وَ دَفَعَ فِی نَسَبِکمْ وَ أَجْلَبَ بِخَیْلِهِ عَلَیْکمْ وَ قَصَدَ بِرَجِلِهِ سَبِیلَکمْ یَقْتَنِصُونَکمْ بِکلِّ مَکانٍ وَ یَضْرِبُونَ مِنْکمْ کلَّ بَنَانٍ.,در نتیجه این ملعون به دین شما جراحتی وارد کرد و در دنیای شما آتشی افروخت شدیدتر از آنان که با آنان عداوت دارید و بر آنان در حالت حمله و هجوم بسر می برید. \nپس تند و تیز به مبارزه با او برخیزید و برای راندن او نهایت کوشش را به کار ببرید. \nسوگند به عظمت خداوندی، شیطان به اصل نسب شما (که حضرت آدم (علیه السلام) است) فخرفروشی و به حیثیت شما اهانت کرد و نسب شما را پست خواند و سوارانش را به سوی شما جلب نمود و با پیادگانش سر راه شما را گرفت. \nدر هر جایی به شکار شما دست می برند و بند بند انگشتانتان را می زنند. \n
8870,3257,17,1,لَا تَمْتَنِعُونَ بِحِیلَةٍ وَ لَا تَدْفَعُونَ بِعَزِیمَةٍ فِی حَوْمَةِ ذُلٍّ وَ حَلْقَةِ ضِیقٍ وَ عَرْصَةِ مَوْتٍ وَ جَوْلَةِ بَلَاءٍ فَأَطْفِئُوا مَا کمَنَ فِی قُلُوبِکمْ مِنْ نِیرَانِ الْعَصَبِیَّةِ وَ أَحْقَادِ الْجَاهِلِیَّةِ فَإِنَّمَا تِلْک الْحَمِیَّةُ تَکونُ فِی الْمُسْلِمِ مِنْ خَطَرَاتِ الشَّیْطَانِ وَ نَخَوَاتِهِ وَ نَزَغَاتِهِ وَ نَفَثَاتِهِ .,با هیچ چاره ای از حمله آنان جلوگیری نمی توانید کرد و با هیچ عزم و تصمیمی توانایی دفع آنها را ندارید. \nدر منقطه ذلت و حلقه تنگنایی و عرصه مرگ و جولانگاه بلا گرفتارید. \nخاموش کنید آن آتش های عصبیت و کینه های جاهلیت را که در دل هایتان مخفی است، زیرا آن عصبیت در شخص مسلمان از وسوسه های شیطان و نخوتها و افسارها و دمیدن ها و تلقینات او است. \n
8871,3257,18,1,وَ اعْتَمِدُوا وَضْعَ التَّذَلُّلِ عَلَى رُءُوسِکمْ وَ إِلْقَاءَ التَّعَزُّزِ تَحْتَ أَقْدَامِکمْ وَ خَلْعَ التَّکبُّرِ مِنْ أَعْنَاقِکمْ وَ اتَّخِذُوا التَّوَاضُعَ مَسْلَحَةً بَیْنَکمْ وَ بَیْنَ عَدُوِّکمْ إِبْلِیسَ وَ جُنُودِهِ فَإِنَّ لَهُ مِنْ کلِّ أُمَّةٍ جُنُوداً وَ أَعْوَاناً وَ رَجِلًا وَ فُرْسَاناً وَ لَا تَکونُوا کالْمُتَکبِّرِ عَلَى ابْنِ أُمِّهِ مِنْ غَیْرِ مَا فَضْلٍ جَعَلَهُ اللَّهُ فِیهِ سِوَى مَا أَلْحَقَتِ الْعَظَمَةُ بِنَفْسِهِ مِنْ عَدَاوَةِ الْحَسَدِ وَ قَدَحَتِ الْحَمِیَّةُ فِی قَلْبِهِ مِنْ نَارِ الْغَضَبِ وَ نَفَخَ الشَّیْطَانُ فِی أَنْفِهِ مِنْ رِیحِ الْکبْرِ الَّذِی أَعْقَبَهُ اللَّهُ بِهِ النَّدَامَةَ وَ أَلْزَمَهُ آثَامَ الْقَاتِلِینَ إِلَى یَوْمِ الْقِیَامَةِ.,تواضع و فروتنی را بر سر نهید و تکبر و نخوت را زیر پا محو نابود بسازید و خودپرستی و خودستایی را از گردن هایتان درآورید. \nفروتنی را مابین خود و دشمنتان شیطان و لشکریان او سنگری قرار بدهید، زیرا برای او از هر امتی سپاهیان و یاران و پیادگان و سوارانی است و مانند قابیل مباشید که به فرزند مادرش (برادرش هابیل) تکبر ورزید بدون فضیلتی که خدا به او داده باشد، جز این که او خدا را بزرگ پنداشت، زیرا حسد او را به عداوت با برادرش واداشت و تعصب در دل او آتش غضب را شعله ور ساخت و شیطان در بینی او از باد کبر دمید که پشیمانی را به دنبال داشت و گناهان قاتلان را تا روز رستاخیز به گردن او الزام نمود.\n
8872,3257,19,2,التحذیر من الکبر,ترساندن مردم از کبر 
8873,3257,20,1,أَلَا وَ قَدْ أَمْعَنْتُمْ فِی الْبَغْیِ وَ أَفْسَدْتُمْ فِی الْأَرْضِ مُصَارَحَةً لِلَّهِ بِالْمُنَاصَبَةِ وَ مُبَارَزَةً لِلْمُؤْمِنِینَ بِالْمُحَارَبَةِ.,آگاه باشید که در ستمگری از حد گذشتید و در روی زمین فساد به راه انداختید. \nدر این نابکاریهای نابخردانه خود را رویاروی خدا قرار دادید و برای پیکار با مومنین به مبارزه پرداختید. \n
8874,3257,21,1,فَاللَّهَ اللَّهَ فِی کبْرِ الْحَمِیَّةِ وَ فَخْرِ الْجَاهِلِیَّةِ فَإِنَّهُ مَلَاقِحُ الشَّنَئَانِ وَ مَنَافِخُ الشَّیْطَانِ الَّتِی خَدَعَ بِهَا الْأُمَمَ الْمَاضِیَةَ وَ الْقُرُونَ الْخَالِیَةَ حَتَّى أَعْنَقُوا فِی حَنَادِسِ جَهَالَتِهِ وَ مَهَاوِی ضَلَالَتِهِ ذُلُلًا عَنْ سِیَاقِهِ سُلُساً فِی قِیَادِهِ أَمْراً تَشَابَهَتِ الْقُلُوبُ فِیهِ وَ تَتَابَعَتِ الْقُرُونُ عَلَیْهِ وَ کبْراً تَضَایَقَتِ الصُّدُورُ بِهِ.,بترسید از خدا، بترسید درباره کبر تعصب و افتخار جاهلیت! زیرا آن دو مولد عداوت است و عامل دمیدن های شیطانی که اقوام و امتهای گذشته و قرون از بین رفته را به وسیله آنها فریب داد تا این که آنان در تاریکی های جهالت و در سیه چال های گمراهی شیطانی شتافتند در حالی که در رانده شدن به وسیله آن مطرود، مطیع و رام بودند. \nشیطان کاری را در پیش گرفته، که دل های مردم در تبعیت از آن مشابه یکدیگر گشتند و قرن ها پس از قرن ها از آن کار تبعیت نمودند و از تکبری پیروی کردند که سینه ها به جهت آن تنگ شدند. \n
8875,3257,22,2,التحذیر من طاعة الکبراء,برحذر داشتن مردم از اطاعت بزرگان متکبر 
8876,3257,23,1,أَلَا فَالْحَذَرَ الْحَذَرَ مِنْ طَاعَةِ سَادَاتِکمْ وَ کبَرَائِکمْ الَّذِینَ تَکبَّرُوا عَنْ حَسَبِهِمْ وَ تَرَفَّعُوا فَوْقَ نَسَبِهِمْ وَ أَلْقَوُا الْهَجِینَةَ عَلَى رَبِّهِمْ وَ جَاحَدُوا اللَّهَ عَلَى مَا صَنَعَ بِهِمْ مُکابَرَةً لِقَضَائِهِ وَ مُغَالَبَةً لِآلَائِهِ .,آگاه شوید، برحذر و بیمناک باشید از اطاعت آقایان و بزرگان خود- کسانی که از ارزش های واقعی حیثیت خود را بالاتر تلقی کردند و بالاتر از نسب خود سربلند نمودند. \nزشتی کار خود را به خدا نسبت دادند! و درباره آنچه که خداوند با آنان انجام داده است، انکار ورزیدند. \nاین همه (خطاکاریها) را در رویارویی جاهلانه و متکبرانه با قضاء خداوندی و پیروزی جستن بر نعمتهای او مرتکب شدند. \n
8877,3257,24,1,فَإِنَّهُمْ قَوَاعِدُ أَسَاسِ الْعَصَبِیَّةِ وَ دَعَائِمُ أَرْکانِ الْفِتْنَةِ وَ سُیُوفُ اعْتِزَاءِ الْجَاهِلِیَّةِ فَاتَّقُوا اللَّهَ وَ لَا تَکونُوا لِنِعَمِهِ عَلَیْکمْ أَضْدَاداً وَ لَا لِفَضْلِهِ عِنْدَکمْ حُسَّاداً .,این خودخواهان خودکامه، برپا دارنده پایه عصبیتند و ستون های فتنه و آشوب و شمشیرهای انتساب خویش به جاهلیت، پس به خدا تقوا بورزید و با نعمتها او تضاد نورزید و حاسدان آن فضل و احسان مباشید که به شما عنایت فرموده است. 
8878,3257,25,1,وَ لَا تُطِیعُوا الْأَدْعِیَاءَ الَّذِینَ شَرِبْتُمْ بِصَفْوِکمْ کدَرَهُمْ وَ خَلَطْتُمْ بِصِحَّتِکمْ مَرَضَهُمْ وَ أَدْخَلْتُمْ فِی حَقِّکمْ بَاطِلَهُمْ وَ هُمْ أَسَاسُ الْفُسُوقِ وَ أَحْلَاسُ الْعُقُوقِ .,و اطاعت نکنید آن مدعیان اسلام را که با صفای درونی خود تیرگی های آنان را آشامیدید و با تندرستی های خود بیماریهای آنان را در هم آمیختید و باطل آنان را در حقتان داخل نمودید. \nآنان هستند پایه و بنیان فسق و همداستان های منکرین حقوق رسول خدا (صلی الله علیه و آله)و امام بر حق. \n
8879,3257,26,1,اتَّخَذَهُمْ إِبْلِیسُ مَطَایَا ضَلَالٍ وَ جُنْداً بِهِمْ یَصُولُ عَلَى النَّاسِ وَ تَرَاجِمَةً یَنْطِقُ عَلَى أَلْسِنَتِهِمْ اسْتِرَاقاً لِعُقُولِکمْ وَ دُخُولًا فِی عُیُونِکمْ وَ نَفْثاً فِی أَسْمَاعِکمْ فَجَعَلَکمْ مَرْمَى نَبْلِهِ وَ مَوْطِئَ قَدَمِهِ وَ مَأْخَذَ یَدِهِ.,شیطان، آنان را مرکبهای گمراهی برای تاختن اتخاذ کرد و لشکریانی که به وسیله آنان به مردم حمله می کند و ترجمان هایی که با زبان های آنان سخن می گوید، تا عقول شما را بربایند (یا برده خود سازند) و برای داخل شدن در چشمان شما تا چیزی را نبینید و دمیدن در گوش های شما تا چیزی را نشنوید. \nاو شما را نشانه تیر خود قرار داده و محل کوبیدن پا و گرفتن دستش. \n
8880,3257,27,1,العبرة بالماضین,عبرت اندوزی از گذشتگان 
8881,3257,28,1,فَاعْتَبِرُوا بِمَا أَصَابَ الْأُمَمَ الْمُسْتَکبِرِینَ مِنْ قَبْلِکمْ مِنْ بَأْسِ اللَّهِ وَ صَوْلَاتِهِ وَ وَقَائِعِهِ وَ مَثُلَاتِهِ وَ اتَّعِظُوا بِمَثَاوِی خُدُودِهِمْ وَ مَصَارِعِ جُنُوبِهِمْ وَ اسْتَعِیذُوا بِاللَّهِ مِنْ لَوَاقِحِ الْکبْرِ کمَا تَسْتَعِیذُونَهُ مِنْ طَوَارِقِ الدَّهْرِ .,عبرت بگیرید و تجربه بیندوزید از آنچه که پیش از شما متکبران امتها را گرفتار ساخت از غضب خداوندی و حملات و عذابها و کیفرهای سخت او. \nو پند بگیرید از خاک آلود شدن (با جایگاه های) صورتها و مواضع نهادن پهلوهای آنان. \nو به خدا پناه ببرید به خدا از اسباب تولید کبر همانگونه که از حوادث کوبنده روزگار به او پناهنده می گردید\n
8882,3257,29,1,اگر بنا بود خداوند به بعضی از بندگانش رخصت بدهد که به او کبر بورزند، قطعا به پیامبران و اولیاء خاص خود اجازه می داد ولکن خداوند سبحان زشتی تکبر و خودپسندی را برای آنان ناپسند دانست و فروتنی را برای آنان پسندید، پس آنان گونه های خود را بر زمین چسبانیدند و صورتهایشان را به خاک مالیدند. ,فَلَوْ رَخَّصَ اللَّهُ فِی الْکبْرِ لِأَحَدٍ مِنْ عِبَادِهِ لَرَخَّصَ فِیهِ لِخَاصَّةِ أَنْبِیَائِهِ وَ أَوْلِیَائِهِ وَ لَکنَّهُ سُبْحَانَهُ کرَّهَ إِلَیْهِمُ التَّکابُرَ وَ رَضِیَ لَهُمُ التَّوَاضُعَ فَأَلْصَقُوا بِالْأَرْضِ خُدُودَهُمْ وَ عَفَّرُوا فِی التُّرَابِ وُجُوهَهُمْ .
8883,3257,30,1,وَ خَفَضُوا أَجْنِحَتَهُمْ لِلْمُؤْمِنِینَ وَ کانُوا قَوْماً مُسْتَضْعَفِینَ قَدِ اخْتَبَرَهُمُ اللَّهُ بِالْمَخْمَصَةِ وَ ابْتَلَاهُمْ بِالْمَجْهَدَةِ وَ امْتَحَنَهُمْ بِالْمَخَاوِفِ وَ مَخَضَهُمْ بِالْمَکارِهِ فَلَا تَعْتَبِرُوا الرِّضَى وَ السُّخْطَ بِالْمَالِ وَ الْوَلَدِ جَهْلًا بِمَوَاقِعِ الْفِتْنَةِ وَ الِاخْتِبَارِ فِی مَوْضِعِ الْغِنَى وَ الِاقْتِدَارِ .,و بال های خود را برای مومنین از روی تواضع گستردند، آنان مردمانی مستضعف بودند که با گرسنگی و انواع فقر آنان را آزمایش کرد و به مشقت و سختی مبتلا فرمود، در رویدادهای وحشتناک امتحان نمود و با ناگواریها تصفیه شان نمود. \nاز روی نادانی به موارد فتنه و آزمایش در موقعیت بی نیازی ملاک خشنودی و ناخشنودی خداوندی را مال و اولاد تلقی نکنید. \n
8884,3257,31,1,فَقَدْ قَالَ سُبْحَانَهُ وَ تَعَالَى أَ یَحْسَبُونَ أَنَّما نُمِدُّهُمْ بِهِ مِنْ مالٍ وَ بَنِینَ نُسارِعُ لَهُمْ فِی الْخَیْراتِ بَلْ لا یَشْعُرُونَ فَإِنَّ اللَّهَ سُبْحَانَهُ یَخْتَبِرُ عِبَادَهُ الْمُسْتَکبِرِینَ فِی أَنْفُسِهِمْ بِأَوْلِیَائِهِ الْمُسْتَضْعَفِینَ فِی أَعْیُنِهِمْ.,خداوند سبحان و باعظمت چنین فرموده است: (آیا گمان می کنند این که ما به وسیله مال و فرزندان آنان را کمک می نماییم، و آنان را در وصول به خیرات سرعت می دهیم؟ (نه چنین است) آنان نمی فهمند). \nزیرا خداوند سبحان آزمایش می کند بندگان مستکبر خود را که در نزد خویشتن بزرگ و چشمگیرند!! به وسیله دوستان خود که در چشمان آن مستکبران بینوایانند. \n
8885,3257,32,2,تواضع الأنبیاء علیهم السلام,فروتنی پیامبران 
8886,3257,33,1,وَ لَقَدْ دَخَلَ مُوسَى بْنُ عِمْرَانَ وَ مَعَهُ أَخُوهُ هَارُونُ (علیه السلام) عَلَى فِرْعَوْنَ وَ عَلَیْهِمَا مَدَارِعُ الصُّوفِ وَ بِأَیْدِیهِمَا الْعِصِیُّ فَشَرَطَا لَهُ إِنْ أَسْلَمَ بَقَاءَ مُلْکهِ وَ دَوَامَ عِزِّهِ؛,حضرت موسی بن عمران (علیه السلام) با برادرش هارون به فرعون وارد شدند در حالی که لباسی از پشم داشتند و عصایی به دست. \nآن دو بزرگوار به فرعون شرط کردند که اگر اسلام را بپذیرد، ملکی که در اختیار دارد برای او باقی بماند و عزتش پایدار. \n
8887,3257,34,1,فَقَالَ أَ لَا تَعْجَبُونَ مِنْ هَذَیْنِ یَشْرِطَانِ لِی دَوَامَ الْعِزِّ وَ بَقَاءَ الْمُلْک وَ هُمَا بِمَا تَرَوْنَ مِنْ حَالِ الْفَقْرِ وَ الذُّلِّ فَهَلَّا أُلْقِیَ عَلَیْهِمَا أَسَاوِرَةٌ مِنْ ذَهَبٍ إِعْظَاماً لِلذَّهَبِ وَ جَمْعِهِ وَ احْتِقَاراً لِلصُّوفِ وَ لُبْسِهِ .,فرعون مستکبر (به قوم خود) چنین گفت:\n (آیا تعجب نمی کنید از این که این دو نفر با حال فقر و ذلتی که دارند، برای من شرطی پیشنهاد می کنند که اگر آن را پذیرفتم (اسلام را قبول کردم) عزتم پایدار و ملک باقی بماند؟ آیا برای ادعای چنین مقامی شایسته نبود که دستبندهای طلا بر دست داشتند؟) این سخن باطل فرعون ناشی از باعظمت دانستن طلا و اندوختن آن و پست شمردن پشم و پوشیدن آن بوده است\n
8888,3257,35,1,وَ لَوْ أَرَادَ اللَّهُ سُبْحَانَهُ لِأَنْبِیَائِهِ حَیْثُ بَعَثَهُمْ أَنْ یَفْتَحَ لَهُمْ کنُوزَ الذِّهْبَانِ وَ مَعَادِنَ الْعِقْیَانِ وَ مَغَارِسَ الْجِنَانِ وَ أَنْ یَحْشُرَ مَعَهُمْ طُیُورَ السَّمَاءِ وَ وُحُوشَ الْأَرَضِینَ لَفَعَلَ وَ لَوْ فَعَلَ لَسَقَطَ الْبَلَاءُ وَ بَطَلَ الْجَزَاءُ وَ اضْمَحَلَّتِ الْأَنْبَاءُ وَ لَمَا وَجَبَ لِلْقَابِلِینَ أُجُورُ الْمُبْتَلَیْنَ وَ لَا اسْتَحَقَّ الْمُؤْمِنُونَ ثَوَابَ الْمُحْسِنِینَ وَ لَا لَزِمَتِ الْأَسْمَاءُ مَعَانِیَهَا .,اگر خداوند سبحان می خواست برای آن پیامبرانی که مبعوث فرمود، خزانه های طلا و معادن طلای ناب را باز کند و همچنین به آنان کشتگاه های باغ ها را عطا فرماید و پرندگان آسمان و حیوانات وحشی زمین ها را با آنان همراه و همدم نماید، می توانست. \nاگر خداوند سبحان به انبیای خود، چنین امتیازاتی می داد، آزمایش ساقط می شد و پاداش باطل می گشت و اخبار پیامبران از بین می رفت و برای کسانی که دستورات خداوندی را پذیرفته بودند، پاداش های مردمی که از آزمایش های سربلند بیرون آمده بودند، واجب نمی گشت و مردم باایمان شایستگی پاداش انسان های احسانگر را نداشتند و الفاظ (چه زشت و چه زیبا) معانی حقیقی خود را ارائه نمی دادند. \n
8889,3257,36,1,وَ لَکنَّ اللَّهَ سُبْحَانَهُ جَعَلَ رُسُلَهُ أُولِی قُوَّةٍ فِی عَزَائِمِهِمْ وَ ضَعَفَةً فِیمَا تَرَى الْأَعْیُنُ مِنْ حَالَاتِهِمْ مَعَ قَنَاعَةٍ تَمْلَأُ الْقُلُوبَ وَ الْعُیُونَ غِنًى وَ خَصَاصَةٍ تَمْلَأُ الْأَبْصَارَ وَ الْأَسْمَاعَ أَذًى .,ولکن خداوند سبحان رسولان خود را در تصمیمهایی که برای ابلاغ دین خداوندی می گرفتند نیرومند ساخته و در پدیده های ظاهری که با چشمان حسی دیده می شوند، ناتوان نموده بود، با قناعتی که دل ها را پر می کرد و چشمها را بی نیاز می ساخت و با فقر و نیازمندی که آزار آن چشمها و گوش ها را پر می ساخت. 
8890,3257,37,1,وَ لَوْ کانَتِ الْأَنْبِیَاءُ أَهْلَ قُوَّةٍ لَا تُرَامُ وَ عِزَّةٍ لَا تُضَامُ وَ مُلْک تُمَدُّ نَحْوَهُ أَعْنَاقُ الرِّجَالِ وَ تُشَدُّ إِلَیْهِ عُقَدُ الرِّحَالِ لَکانَ ذَلِک أَهْوَنَ عَلَى الْخَلْقِ فِی الِاعْتِبَارِ وَ أَبْعَدَ لَهُمْ فِی الِاسْتِکبَارِ وَ لَآمَنُوا عَنْ رَهْبَةٍ قَاهِرَةٍ لَهُمْ أَوْ رَغْبَةٍ مَائِلَةٍ بِهِمْ .,و اگر پیامبران نیرومندانی بودند که کسی و یا مقامی نمی توانست قصد سوئی به آنان داشته باشد و دارای عزتی بودند که مورد ظلم قرار نمی گرفتند و ملکی داشتند که گردن های مردان به آن دراز می گشت و جهاز مرکبها برای حرکت به سوی آن بسته می شد، این نیرومندیها ایجاب می کرد که مردم از پیامبران به آسانی بپذیرند و در برابر آنان استکبار نورزند. \nو به آنان به جهت ترس مشرف و غالب، ایمان بیاروند، یا از جهت رغبت (به منفعت) به آن پیامبران بگروند. \n
8891,3257,38,1,فَکانَتِ النِّیَّاتُ مُشْتَرَکةً وَ الْحَسَنَاتُ مُقْتَسَمَةً وَ لَکنَّ اللَّهَ سُبْحَانَهُ أَرَادَ أَنْ یَکونَ الِاتِّبَاعُ لِرُسُلِهِ وَ التَّصْدِیقُ بِکتُبِهِ وَ الْخُشُوعُ لِوَجْهِهِ وَ الِاسْتِکانَةُ لِأَمْرِهِ وَ الِاسْتِسْلَامُ لِطَاعَتِهِ أُمُوراً لَهُ خَاصَّةً لَا تَشُوبُهَا مِنْ غَیْرِهَا شَائِبَةٌ وَ کلَّمَا کانَتِ الْبَلْوَى وَ الِاخْتِبَارُ أَعْظَمَ کانَتِ الْمَثُوبَةُ وَ الْجَزَاءُ أَجْزَلَ.,در این صورت نیتها (و هدف گیریها) در ایمان آوردن به پیامبران، مشترک و مخلوط به دو پدیده جلب سود و دفع زیان می گشت و اعمال نیکوی آن مردم تجزیه می شد به سودجویی و گریز از ضرر، و اجابت دعوت انبیاء. \nولیکن خداوند سبحان خواست که پیروی از سولان او و تصدیق کتابهای او و خشوع به مقام ربوبی او و تمکین به امر او و تسلیم محض به اطاعت او، اموری خاص آن ذات اقدس باشد و با هیچ چیزی خارج از آن امور، آلوده نگردد. \nو هراندازه ابتلاء و آزمایش بزرگتر باشد پاداش و جزاء باعظمت تر می باشد.\n
8892,3257,39,2,الکعبة المقدسة,کعبه مقدس 
8893,3257,40,1,أَ لَا تَرَوْنَ أَنَّ اللَّهَ سُبْحَانَهُ اخْتَبَرَ الْأَوَّلِینَ مِنْ لَدُنْ آدَمَ ( صلوات الله علیه ) إِلَى الْآخِرِینَ مِنْ هَذَا الْعَالَمِ بِأَحْجَارٍ لَا تَضُرُّ وَ لَا تَنْفَعُ وَ لَا تُبْصِرُ وَ لَا تَسْمَعُ فَجَعَلَهَا بَیْتَهُ الْحَرَامَ الَّذِی جَعَلَهُ لِلنَّاسِ قِیَاماً ثُمَّ وَضَعَهُ بِأَوْعَرِ بِقَاعِ الْأَرْضِ حَجَراً وَ أَقَلِّ نَتَائِقِ الدُّنْیَا مَدَراً وَ أَضْیَقِ بُطُونِ الْأَوْدِیَةِ قُطْراً بَیْنَ جِبَالٍ خَشِنَةٍ وَ رِمَالٍ دَمِثَةٍ وَ عُیُونٍ وَشِلَةٍ وَ قُرًى مُنْقَطِعَةٍ لَا یَزْکو بِهَا خُفٌّ وَ لَا حَافِرٌ وَ لَا ظِلْفٌ .,مگر نمی بینید که خداوند سبحان فرزندان آدم (علیه السلام) را از اولین افراد آنان تا آخرین آنان از این دنیا به وسیله سنگهایی آزمایش کرده است که نه ضرری دارند و نه منفعتی و نه می بینند و نه می شنوند. \nاین سنگها را خانه محرم (بیت الله الحرام) قرار داده که برای مردم جایگاه قیام و عبادت است. \n
